date,home_team,away_team,home_score,away_score,team_a,team_b
1996-02-17,Zaragoza,Salamanca,1.0,1.0,Salamanca,Zaragoza
1996-02-17,Sheffield Weds,QPR,1.0,3.0,QPR,Sheffield Weds
1996-02-18,Vallecano,Compostela,0.0,1.0,Compostela,Vallecano
1996-02-18,Valladolid,Albacete,3.0,0.0,Albacete,Valladolid
1996-02-18,Merida,Tenerife,2.0,0.0,Merida,Tenerife
1996-02-25,Albacete,Merida,2.0,0.0,Albacete,Merida
1996-02-25,Salamanca,Vallecano,1.0,2.0,Salamanca,Vallecano
1996-02-25,Compostela,Real Madrid,3.0,3.0,Compostela,Real Madrid
1996-03-02,Sheffield Weds,Nott'm Forest,1.0,3.0,Nott'm Forest,Sheffield Weds
1996-03-02,Merida,Sociedad,1.0,2.0,Merida,Sociedad
1996-03-02,Real Madrid,Salamanca,5.0,0.0,Real Madrid,Salamanca
1996-03-03,Zaragoza,Albacete,3.0,1.0,Albacete,Zaragoza
1996-03-03,Vallecano,Tenerife,2.0,4.0,Tenerife,Vallecano
1996-03-03,Oviedo,Compostela,3.0,1.0,Compostela,Oviedo
1996-03-06,QPR,Leeds,1.0,2.0,Leeds,QPR
1996-03-10,Compostela,Betis,1.0,2.0,Betis,Compostela
1996-03-10,Santander,Merida,2.0,0.0,Merida,Santander
1996-03-10,Salamanca,Oviedo,0.0,1.0,Oviedo,Salamanca
1996-03-10,Albacete,Vallecano,1.0,2.0,Albacete,Vallecano
1996-03-16,Coventry,Bolton,0.0,2.0,Bolton,Coventry
1996-03-16,Real Madrid,Albacete,2.0,0.0,Albacete,Real Madrid
1996-03-16,Middlesbrough,Nott'm Forest,1.0,1.0,Middlesbrough,Nott'm Forest
1996-03-16,Barcelona,Compostela,1.0,0.0,Barcelona,Compostela
1996-03-17,Betis,Salamanca,4.0,0.0,Betis,Salamanca
1996-03-17,Merida,Ath Madrid,0.0,1.0,Ath Madrid,Merida
1996-03-23,Sp Gijon,Merida,3.0,1.0,Merida,Sp Gijon
1996-03-23,Bolton,Sheffield Weds,2.0,1.0,Bolton,Sheffield Weds
1996-03-24,Compostela,Valencia,0.0,4.0,Compostela,Valencia
1996-03-24,Salamanca,Barcelona,1.0,3.0,Barcelona,Salamanca
1996-03-24,Albacete,Oviedo,0.0,1.0,Albacete,Oviedo
1996-03-27,Valencia,Salamanca,2.0,0.0,Salamanca,Valencia
1996-03-27,Betis,Albacete,2.0,3.0,Albacete,Betis
1996-03-27,Ath Bilbao,Compostela,0.0,0.0,Ath Bilbao,Compostela
1996-03-27,Merida,Sevilla,3.0,2.0,Merida,Sevilla
1996-03-30,QPR,Southampton,3.0,0.0,QPR,Southampton
1996-03-30,Wimbledon,Nott'm Forest,1.0,0.0,Nott'm Forest,Wimbledon
1996-03-31,Albacete,Barcelona,0.0,1.0,Albacete,Barcelona
1996-03-31,Espanol,Merida,3.0,0.0,Espanol,Merida
1996-03-31,Salamanca,Compostela,1.0,0.0,Compostela,Salamanca
1996-04-07,Ath Bilbao,Salamanca,3.0,1.0,Ath Bilbao,Salamanca
1996-04-07,Compostela,Tenerife,0.0,2.0,Compostela,Tenerife
1996-04-07,Valencia,Albacete,1.0,0.0,Albacete,Valencia
1996-04-07,Merida,Celta,2.0,0.0,Celta,Merida
1996-04-08,Wimbledon,Man City,3.0,0.0,Man City,Wimbledon
1996-04-13,Nott'm Forest,Blackburn,1.0,5.0,Blackburn,Nott'm Forest
1996-04-13,Coventry,QPR,1.0,0.0,Coventry,QPR
1996-04-13,Man City,Sheffield Weds,1.0,0.0,Man City,Sheffield Weds
1996-04-14,La Coruna,Merida,2.0,1.0,La Coruna,Merida
1996-04-14,Tenerife,Salamanca,4.0,0.0,Salamanca,Tenerife
1996-04-14,Sp Gijon,Oviedo,0.0,1.0,Oviedo,Sp Gijon
1996-04-14,Albacete,Compostela,2.0,1.0,Albacete,Compostela
1996-04-17,Nott'm Forest,Coventry,0.0,0.0,Coventry,Nott'm Forest
1996-04-21,Salamanca,Albacete,2.0,4.0,Albacete,Salamanca
1996-04-21,Merida,Valladolid,1.0,0.0,Merida,Valladolid
1996-04-21,Compostela,Sociedad,2.0,0.0,Compostela,Sociedad
1996-04-27,QPR,West Ham,3.0,0.0,QPR,West Ham
1996-04-28,Albacete,Tenerife,0.0,0.0,Albacete,Tenerife
1996-04-28,Merida,Ath Bilbao,1.0,0.0,Ath Bilbao,Merida
1996-04-28,Sociedad,Salamanca,1.0,0.0,Salamanca,Sociedad
1996-04-28,Santander,Compostela,1.0,0.0,Compostela,Santander
1996-05-04,Compostela,Ath Madrid,1.0,3.0,Ath Madrid,Compostela
1996-05-04,Nott'm Forest,QPR,3.0,0.0,Nott'm Forest,QPR
1996-05-05,Salamanca,Santander,5.0,0.0,Salamanca,Santander
1996-05-05,Ath Bilbao,Albacete,2.0,2.0,Albacete,Ath Bilbao
1996-05-05,Zaragoza,Merida,3.0,1.0,Merida,Zaragoza
1996-05-12,Ath Madrid,Salamanca,2.0,1.0,Ath Madrid,Salamanca
1996-05-12,Merida,Vallecano,0.0,1.0,Merida,Vallecano
1996-05-12,Sp Gijon,Compostela,2.0,1.0,Compostela,Sp Gijon
1996-05-12,Sociedad,Albacete,8.0,1.0,Albacete,Sociedad
1996-05-19,Albacete,Santander,2.0,2.0,Albacete,Santander
1996-05-19,Compostela,Sevilla,0.0,0.0,Compostela,Sevilla
1996-05-19,Salamanca,Sp Gijon,3.0,0.0,Salamanca,Sp Gijon
1996-05-19,Real Madrid,Merida,4.0,0.0,Merida,Real Madrid
1996-05-25,Espanol,Compostela,0.0,0.0,Compostela,Espanol
1996-05-25,Sevilla,Salamanca,3.0,1.0,Salamanca,Sevilla
1996-05-25,Ath Madrid,Albacete,2.0,0.0,Albacete,Ath Madrid
1996-05-26,Merida,Oviedo,3.0,1.0,Merida,Oviedo
1996-08-17,Coventry,Nott'm Forest,0.0,3.0,Coventry,Nott'm Forest
1996-08-21,Nott'm Forest,Sunderland,1.0,4.0,Nott'm Forest,Sunderland
1996-08-24,Nott'm Forest,Middlesbrough,1.0,1.0,Middlesbrough,Nott'm Forest
1996-09-01,Tenerife,Compostela,6.0,0.0,Compostela,Tenerife
1996-09-01,Zaragoza,Logrones,2.0,2.0,Logrones,Zaragoza
1996-09-01,Hercules,Extremadura,2.0,1.0,Extremadura,Hercules
1996-09-07,Logrones,Tenerife,0.0,1.0,Logrones,Tenerife
1996-09-07,Compostela,Ath Madrid,3.0,1.0,Ath Madrid,Compostela
1996-09-08,Real Madrid,Hercules,3.0,0.0,Hercules,Real Madrid
1996-09-09,Extremadura,Betis,0.0,3.0,Betis,Extremadura
1996-09-15,Hercules,Celta,0.0,2.0,Celta,Hercules
1996-09-15,Vallecano,Extremadura,3.0,0.0,Extremadura,Vallecano
1996-09-15,Compostela,Logrones,1.0,2.0,Compostela,Logrones
1996-09-21,Logrones,Ath Madrid,0.0,3.0,Ath Madrid,Logrones
1996-09-22,Extremadura,Oviedo,0.0,2.0,Extremadura,Oviedo
1996-09-22,La Coruna,Hercules,4.0,0.0,Hercules,La Coruna
1996-09-23,Sevilla,Compostela,0.0,1.0,Compostela,Sevilla
1996-09-28,Espanol,Extremadura,5.0,1.0,Espanol,Extremadura
1996-09-29,Compostela,Valencia,0.0,3.0,Compostela,Valencia
1996-09-29,Logrones,Sevilla,2.0,0.0,Logrones,Sevilla
1996-09-30,Ath Madrid,Hercules,3.0,0.0,Ath Madrid,Hercules
1996-10-02,Extremadura,Santander,1.0,2.0,Extremadura,Santander
1996-10-02,Hercules,Betis,0.0,1.0,Betis,Hercules
1996-10-02,Valencia,Logrones,0.0,1.0,Logrones,Valencia
1996-10-02,Sp Gijon,Compostela,1.0,1.0,Compostela,Sp Gijon
1996-10-12,Compostela,Barcelona,1.0,5.0,Barcelona,Compostela
1996-10-13,Sociedad,Extremadura,3.0,0.0,Extremadura,Sociedad
1996-10-13,Vallecano,Hercules,2.0,1.0,Hercules,Vallecano
1996-10-13,Logrones,Sp Gijon,0.0,2.0,Logrones,Sp Gijon
1996-10-19,Nott'm Forest,Derby,1.0,1.0,Derby,Nott'm Forest
1996-10-19,Extremadura,Zaragoza,2.0,1.0,Extremadura,Zaragoza
1996-10-19,Hercules,Oviedo,1.0,1.0,Hercules,Oviedo
1996-10-19,Valladolid,Compostela,3.0,1.0,Compostela,Valladolid
1996-10-20,Barcelona,Logrones,8.0,0.0,Barcelona,Logrones
1996-10-23,Logrones,Valladolid,0.0,1.0,Logrones,Valladolid
1996-10-23,Espanol,Hercules,2.0,1.0,Espanol,Hercules
1996-10-23,Tenerife,Extremadura,2.0,1.0,Extremadura,Tenerife
1996-10-23,Compostela,Ath Bilbao,1.0,1.0,Ath Bilbao,Compostela
1996-10-27,Hercules,Santander,0.0,1.0,Hercules,Santander
1996-10-27,Extremadura,Compostela,1.0,1.0,Compostela,Extremadura
1996-10-27,Ath Bilbao,Logrones,6.0,0.0,Ath Bilbao,Logrones
1996-11-03,Logrones,Extremadura,0.0,0.0,Extremadura,Logrones
1996-11-03,Sociedad,Hercules,2.0,1.0,Hercules,Sociedad
1996-11-03,Compostela,Real Madrid,1.0,2.0,Compostela,Real Madrid
1996-11-10,Hercules,Zaragoza,1.0,1.0,Hercules,Zaragoza
1996-11-10,Real Madrid,Logrones,0.0,0.0,Logrones,Real Madrid
1996-11-10,Celta,Compostela,1.0,2.0,Celta,Compostela
1996-11-10,Extremadura,Sevilla,0.0,1.0,Extremadura,Sevilla
1996-11-16,Tenerife,Hercules,3.0,1.0,Hercules,Tenerife
1996-11-16,Compostela,La Coruna,0.0,0.0,Compostela,La Coruna
1996-11-16,Valencia,Extremadura,0.0,0.0,Extremadura,Valencia
1996-11-17,Logrones,Celta,0.0,3.0,Celta,Logrones
1996-11-18,Sheffield Weds,Nott'm Forest,2.0,0.0,Nott'm Forest,Sheffield Weds
1996-11-23,Extremadura,Sp Gijon,1.0,2.0,Extremadura,Sp Gijon
1996-11-23,Sunderland,Sheffield Weds,1.0,1.0,Sheffield Weds,Sunderland
1996-11-24,La Coruna,Logrones,4.0,1.0,La Coruna,Logrones
1996-11-24,Hercules,Compostela,1.0,0.0,Compostela,Hercules
1996-11-25,Nott'm Forest,Blackburn,2.0,2.0,Blackburn,Nott'm Forest
1996-11-30,Tenerife,Vallecano,1.0,2.0,Tenerife,Vallecano
1996-11-30,Wimbledon,Nott'm Forest,1.0,0.0,Nott'm Forest,Wimbledon
1996-12-01,Logrones,Hercules,3.0,2.0,Hercules,Logrones
1996-12-01,Compostela,Betis,0.0,2.0,Betis,Compostela
1996-12-02,Barcelona,Extremadura,3.0,0.0,Barcelona,Extremadura
1996-12-07,Sunderland,Wimbledon,1.0,3.0,Sunderland,Wimbledon
1996-12-08,Vallecano,Compostela,0.0,1.0,Compostela,Vallecano
1996-12-08,Betis,Logrones,5.0,1.0,Betis,Logrones
1996-12-08,Extremadura,Valladolid,1.0,1.0,Extremadura,Valladolid
1996-12-09,Hercules,Sevilla,3.0,0.0,Hercules,Sevilla
1996-12-22,Ath Bilbao,Extremadura,0.0,0.0,Ath Bilbao,Extremadura
1996-12-22,Compostela,Oviedo,0.0,2.0,Compostela,Oviedo
1996-12-22,Logrones,Vallecano,0.0,2.0,Logrones,Vallecano
1996-12-23,Valencia,Hercules,3.0,0.0,Hercules,Valencia
1997-01-01,Coventry,Sunderland,2.0,2.0,Coventry,Sunderland
1997-01-05,Extremadura,Ath Madrid,2.0,4.0,Ath Madrid,Extremadura
1997-01-05,Hercules,Sp Gijon,1.0,1.0,Hercules,Sp Gijon
1997-01-05,Oviedo,Logrones,2.0,1.0,Logrones,Oviedo
1997-01-05,Espanol,Compostela,0.0,2.0,Compostela,Espanol
1997-01-11,Blackburn,Coventry,4.0,0.0,Blackburn,Coventry
1997-01-12,Compostela,Santander,1.0,1.0,Compostela,Santander
1997-01-12,Extremadura,Real Madrid,0.0,0.0,Extremadura,Real Madrid
1997-01-12,Logrones,Espanol,1.0,0.0,Espanol,Logrones
1997-01-13,Barcelona,Hercules,2.0,3.0,Barcelona,Hercules
1997-01-19,Santander,Logrones,2.0,1.0,Logrones,Santander
1997-01-19,Hercules,Valladolid,1.0,0.0,Hercules,Valladolid
1997-01-19,Celta,Extremadura,0.0,1.0,Celta,Extremadura
1997-01-19,Sociedad,Compostela,4.0,1.0,Compostela,Sociedad
1997-01-25,Extremadura,La Coruna,1.0,0.0,Extremadura,La Coruna
1997-01-26,Compostela,Zaragoza,2.0,1.0,Compostela,Zaragoza
1997-01-26,Ath Bilbao,Hercules,5.0,0.0,Ath Bilbao,Hercules
1997-01-26,Sp Gijon,Oviedo,0.0,0.0,Oviedo,Sp Gijon
1997-01-26,Logrones,Sociedad,1.0,0.0,Logrones,Sociedad
1997-01-29,Nott'm Forest,Coventry,0.0,1.0,Coventry,Nott'm Forest
1997-02-01,Wimbledon,Middlesbrough,1.0,1.0,Middlesbrough,Wimbledon
1997-02-02,Compostela,Tenerife,1.0,1.0,Compostela,Tenerife
1997-02-02,Logrones,Zaragoza,1.0,2.0,Logrones,Zaragoza
1997-02-03,Extremadura,Hercules,0.0,0.0,Extremadura,Hercules
1997-02-09,Hercules,Real Madrid,2.0,3.0,Hercules,Real Madrid
1997-02-09,Tenerife,Logrones,2.0,0.0,Logrones,Tenerife
1997-02-09,Betis,Extremadura,3.0,1.0,Betis,Extremadura
1997-02-09,Ath Madrid,Compostela,4.0,1.0,Ath Madrid,Compostela
1997-02-15,Sevilla,Tenerife,2.0,1.0,Sevilla,Tenerife
1997-02-16,Logrones,Compostela,1.0,1.0,Compostela,Logrones
1997-02-16,Extremadura,Vallecano,1.0,0.0,Extremadura,Vallecano
1997-02-16,Celta,Hercules,3.0,0.0,Celta,Hercules
1997-02-18,Compostela,Sevilla,2.0,0.0,Compostela,Sevilla
1997-02-19,Oviedo,Extremadura,0.0,0.0,Extremadura,Oviedo
1997-02-19,Hercules,La Coruna,1.0,3.0,Hercules,La Coruna
1997-02-19,Ath Madrid,Logrones,2.0,0.0,Ath Madrid,Logrones
1997-02-22,Hercules,Ath Madrid,0.0,2.0,Ath Madrid,Hercules
1997-02-23,Sp Gijon,Tenerife,2.0,1.0,Sp Gijon,Tenerife
1997-02-23,Extremadura,Espanol,3.0,0.0,Espanol,Extremadura
1997-02-23,Sevilla,Logrones,1.0,4.0,Logrones,Sevilla
1997-02-24,Valencia,Compostela,2.0,1.0,Compostela,Valencia
1997-03-01,Logrones,Valencia,2.0,1.0,Logrones,Valencia
1997-03-01,Sheffield Weds,Middlesbrough,3.0,1.0,Middlesbrough,Sheffield Weds
1997-03-02,Betis,Hercules,2.0,1.0,Betis,Hercules
1997-03-02,Compostela,Sp Gijon,2.0,1.0,Compostela,Sp Gijon
1997-03-02,Santander,Extremadura,2.0,3.0,Extremadura,Santander
1997-03-05,Nott'm Forest,Sheffield Weds,0.0,3.0,Nott'm Forest,Sheffield Weds
1997-03-09,Sp Gijon,Logrones,2.0,0.0,Logrones,Sp Gijon
1997-03-09,Barcelona,Compostela,3.0,0.0,Barcelona,Compostela
1997-03-09,Extremadura,Sociedad,1.0,0.0,Extremadura,Sociedad
1997-03-09,Hercules,Vallecano,1.0,0.0,Hercules,Vallecano
1997-03-11,Blackburn,Nott'm Forest,1.0,1.0,Blackburn,Nott'm Forest
1997-03-12,Sheffield Weds,Sunderland,2.0,1.0,Sheffield Weds,Sunderland
1997-03-15,Blackburn,Wimbledon,3.0,1.0,Blackburn,Wimbledon
1997-03-16,Compostela,Valladolid,1.0,1.0,Compostela,Valladolid
1997-03-16,Zaragoza,Extremadura,3.0,1.0,Extremadura,Zaragoza
1997-03-16,Oviedo,Hercules,2.0,0.0,Hercules,Oviedo
1997-03-16,Logrones,Barcelona,0.0,1.0,Barcelona,Logrones
1997-03-22,Sunderland,Nott'm Forest,1.0,1.0,Nott'm Forest,Sunderland
1997-03-23,Hercules,Espanol,1.0,2.0,Espanol,Hercules
1997-03-23,Ath Bilbao,Compostela,2.0,2.0,Ath Bilbao,Compostela
1997-03-23,Valladolid,Logrones,2.0,1.0,Logrones,Valladolid
1997-03-23,Extremadura,Tenerife,2.0,0.0,Extremadura,Tenerife
1997-03-24,Middlesbrough,Nott'm Forest,1.0,1.0,Middlesbrough,Nott'm Forest
1997-03-30,Compostela,Extremadura,4.0,0.0,Compostela,Extremadura
1997-03-30,Logrones,Ath Bilbao,1.0,4.0,Ath Bilbao,Logrones
1997-03-30,Santander,Hercules,1.0,2.0,Hercules,Santander
1997-04-06,Extremadura,Logrones,3.0,0.0,Extremadura,Logrones
1997-04-06,Hercules,Sociedad,2.0,1.0,Hercules,Sociedad
1997-04-07,Real Madrid,Compostela,0.0,0.0,Compostela,Real Madrid
1997-04-12,Sevilla,Extremadura,0.0,0.0,Extremadura,Sevilla
1997-04-13,Compostela,Celta,2.0,1.0,Celta,Compostela
1997-04-13,Zaragoza,Hercules,2.0,0.0,Hercules,Zaragoza
1997-04-13,Logrones,Real Madrid,0.0,2.0,Logrones,Real Madrid
1997-04-15,Extremadura,Valencia,1.0,0.0,Extremadura,Valencia
1997-04-16,La Coruna,Compostela,1.0,0.0,Compostela,La Coruna
1997-04-16,Hercules,Tenerife,3.0,1.0,Hercules,Tenerife
1997-04-16,Celta,Logrones,4.0,0.0,Celta,Logrones
1997-04-20,Sp Gijon,Extremadura,1.0,1.0,Extremadura,Sp Gijon
1997-04-20,Compostela,Hercules,2.0,2.0,Compostela,Hercules
1997-04-20,Logrones,La Coruna,1.0,2.0,La Coruna,Logrones
1997-04-22,Blackburn,Sheffield Weds,4.0,1.0,Blackburn,Sheffield Weds
1997-04-23,Derby,Nott'm Forest,0.0,0.0,Derby,Nott'm Forest
1997-05-03,Nott'm Forest,Wimbledon,1.0,1.0,Nott'm Forest,Wimbledon
1997-05-04,Vallecano,Tenerife,1.0,2.0,Tenerife,Vallecano
1997-05-04,Hercules,Logrones,1.0,0.0,Hercules,Logrones
1997-05-04,Betis,Compostela,0.0,0.0,Betis,Compostela
1997-05-05,Extremadura,Barcelona,1.0,3.0,Barcelona,Extremadura
1997-05-10,Valladolid,Extremadura,4.0,0.0,Extremadura,Valladolid
1997-05-11,Wimbledon,Sunderland,1.0,0.0,Sunderland,Wimbledon
1997-05-11,Logrones,Betis,2.0,1.0,Betis,Logrones
1997-05-11,Sevilla,Hercules,5.0,0.0,Hercules,Sevilla
1997-05-11,Tenerife,Oviedo,2.0,2.0,Oviedo,Tenerife
1997-05-11,Compostela,Vallecano,2.0,1.0,Compostela,Vallecano
1997-05-18,Oviedo,Compostela,2.0,2.0,Compostela,Oviedo
1997-05-18,Hercules,Valencia,0.0,2.0,Hercules,Valencia
1997-05-18,Vallecano,Logrones,1.0,0.0,Logrones,Vallecano
1997-05-18,Extremadura,Ath Bilbao,1.0,2.0,Ath Bilbao,Extremadura
1997-05-25,Ath Madrid,Extremadura,1.0,1.0,Ath Madrid,Extremadura
1997-05-25,Sp Gijon,Hercules,2.0,0.0,Hercules,Sp Gijon
1997-05-25,Compostela,Espanol,3.0,1.0,Compostela,Espanol
1997-05-25,Logrones,Oviedo,1.0,1.0,Logrones,Oviedo
1997-06-01,Espanol,Logrones,5.0,1.0,Espanol,Logrones
1997-06-01,Santander,Compostela,2.0,2.0,Compostela,Santander
1997-06-01,Oviedo,Sevilla,1.0,0.0,Oviedo,Sevilla
1997-06-01,Hercules,Barcelona,2.0,1.0,Barcelona,Hercules
1997-06-01,Real Madrid,Extremadura,5.0,0.0,Extremadura,Real Madrid
1997-06-15,Valladolid,Hercules,1.0,0.0,Hercules,Valladolid
1997-06-15,Logrones,Santander,1.0,1.0,Logrones,Santander
1997-06-15,Extremadura,Celta,2.0,0.0,Celta,Extremadura
1997-06-15,Sp Gijon,Vallecano,3.0,0.0,Sp Gijon,Vallecano
1997-06-15,Compostela,Sociedad,1.0,2.0,Compostela,Sociedad
1997-06-22,Hercules,Ath Bilbao,3.0,2.0,Ath Bilbao,Hercules
1997-06-22,Oviedo,Sp Gijon,0.0,0.0,Oviedo,Sp Gijon
1997-06-22,La Coruna,Extremadura,1.0,0.0,Extremadura,La Coruna
1997-06-22,Zaragoza,Compostela,1.0,3.0,Compostela,Zaragoza
1997-06-22,Sociedad,Logrones,2.0,1.0,Logrones,Sociedad
1997-08-09,Barnsley,West Ham,1.0,2.0,Barnsley,West Ham
1997-08-12,Crystal Palace,Barnsley,0.0,1.0,Barnsley,Crystal Palace
1997-08-23,Coventry,Bolton,2.0,2.0,Bolton,Coventry
1997-08-24,Barnsley,Chelsea,0.0,6.0,Barnsley,Chelsea
1997-08-25,Blackburn,Sheffield Weds,7.0,2.0,Blackburn,Sheffield Weds
1997-08-27,Barnsley,Bolton,2.0,1.0,Barnsley,Bolton
1997-08-30,Crystal Palace,Blackburn,1.0,2.0,Blackburn,Crystal Palace
1997-08-30,Derby,Barnsley,1.0,0.0,Barnsley,Derby
1997-08-31,Santander,Salamanca,1.0,0.0,Salamanca,Santander
1997-08-31,Oviedo,Merida,2.0,0.0,Merida,Oviedo
1997-08-31,Compostela,Sp Gijon,2.0,0.0,Compostela,Sp Gijon
1997-09-07,Salamanca,Real Madrid,0.0,2.0,Real Madrid,Salamanca
1997-09-07,Merida,Compostela,3.0,3.0,Compostela,Merida
1997-09-07,Sp Gijon,Tenerife,0.0,2.0,Sp Gijon,Tenerife
1997-09-13,Barnsley,Aston Villa,0.0,3.0,Aston Villa,Barnsley
1997-09-13,Valladolid,Salamanca,1.0,2.0,Salamanca,Valladolid
1997-09-14,Compostela,Tenerife,1.0,2.0,Compostela,Tenerife
1997-09-14,Merida,Zaragoza,0.0,1.0,Merida,Zaragoza
1997-09-20,Wimbledon,Crystal Palace,0.0,1.0,Crystal Palace,Wimbledon
1997-09-20,Everton,Barnsley,4.0,2.0,Barnsley,Everton
1997-09-23,Wimbledon,Barnsley,4.0,1.0,Barnsley,Wimbledon
1997-09-24,Coventry,Crystal Palace,1.0,1.0,Coventry,Crystal Palace
1997-09-27,Barnsley,Leicester,0.0,2.0,Barnsley,Leicester
1997-09-27,Crystal Palace,Bolton,2.0,2.0,Bolton,Crystal Palace
1997-09-28,Blackburn,Coventry,0.0,0.0,Blackburn,Coventry
1997-09-28,Zaragoza,Compostela,2.0,2.0,Compostela,Zaragoza
1997-09-28,Salamanca,Ath Bilbao,0.0,0.0,Ath Bilbao,Salamanca
1997-09-29,Espanol,Merida,0.0,0.0,Espanol,Merida
1997-10-04,Wimbledon,Blackburn,0.0,1.0,Blackburn,Wimbledon
1997-10-04,Arsenal,Barnsley,5.0,0.0,Arsenal,Barnsley
1997-10-05,Compostela,Mallorca,2.0,2.0,Compostela,Mallorca
1997-10-05,Celta,Salamanca,4.0,1.0,Celta,Salamanca
1997-10-06,Merida,Betis,1.0,3.0,Betis,Merida
1997-10-15,Espanol,Compostela,1.0,0.0,Compostela,Espanol
1997-10-15,Salamanca,Oviedo,0.0,2.0,Oviedo,Salamanca
1997-10-15,Ath Madrid,Merida,4.0,0.0,Ath Madrid,Merida
1997-10-18,Compostela,Barcelona,2.0,2.0,Barcelona,Compostela
1997-10-19,Merida,Salamanca,1.0,0.0,Merida,Salamanca
1997-10-20,Barnsley,Coventry,2.0,0.0,Barnsley,Coventry
1997-10-25,Man United,Barnsley,7.0,0.0,Barnsley,Man United
1997-10-25,Sheffield Weds,Crystal Palace,1.0,3.0,Crystal Palace,Sheffield Weds
1997-10-26,Salamanca,Zaragoza,1.0,2.0,Salamanca,Zaragoza
1997-10-26,Betis,Compostela,1.0,0.0,Betis,Compostela
1997-10-26,Sociedad,Merida,2.0,1.0,Merida,Sociedad
1997-11-01,Barnsley,Blackburn,1.0,1.0,Barnsley,Blackburn
1997-11-02,Compostela,Santander,3.0,1.0,Compostela,Santander
1997-11-02,Espanol,Salamanca,3.0,0.0,Espanol,Salamanca
1997-11-03,Merida,Valencia,1.0,0.0,Merida,Valencia
1997-11-08,Sheffield Weds,Bolton,5.0,0.0,Bolton,Sheffield Weds
1997-11-08,Southampton,Barnsley,4.0,1.0,Barnsley,Southampton
1997-11-09,La Coruna,Merida,0.0,1.0,La Coruna,Merida
1997-11-09,Ath Madrid,Compostela,3.0,1.0,Ath Madrid,Compostela
1997-11-09,Salamanca,Betis,0.0,0.0,Betis,Salamanca
1997-11-09,Sp Gijon,Oviedo,1.0,2.0,Oviedo,Sp Gijon
1997-11-11,Ath Madrid,Salamanca,1.0,1.0,Ath Madrid,Salamanca
1997-11-12,Compostela,Real Madrid,2.0,3.0,Compostela,Real Madrid
1997-11-12,Oviedo,Tenerife,1.0,0.0,Oviedo,Tenerife
1997-11-12,Merida,Sp Gijon,1.0,0.0,Merida,Sp Gijon
1997-11-16,Salamanca,Compostela,0.0,1.0,Compostela,Salamanca
1997-11-16,Tenerife,Merida,1.0,1.0,Merida,Tenerife
1997-11-22,Liverpool,Barnsley,0.0,1.0,Barnsley,Liverpool
1997-11-23,Salamanca,Sociedad,0.0,0.0,Salamanca,Sociedad
1997-11-23,Merida,Mallorca,0.0,0.0,Mallorca,Merida
1997-11-23,Compostela,Valladolid,0.0,0.0,Compostela,Valladolid
1997-11-29,Barnsley,Leeds,2.0,3.0,Barnsley,Leeds
1997-11-29,Bolton,Wimbledon,1.0,0.0,Bolton,Wimbledon
1997-11-30,Sociedad,Compostela,5.0,1.0,Compostela,Sociedad
1997-11-30,Valencia,Salamanca,0.0,1.0,Salamanca,Valencia
1997-12-01,Barcelona,Merida,3.0,1.0,Barcelona,Merida
1997-12-07,Compostela,Ath Bilbao,1.0,4.0,Ath Bilbao,Compostela
1997-12-07,Merida,Santander,1.0,2.0,Merida,Santander
1997-12-07,Salamanca,La Coruna,4.0,1.0,La Coruna,Salamanca
1997-12-08,Sheffield Weds,Barnsley,2.0,1.0,Barnsley,Sheffield Weds
1997-12-13,Barnsley,Newcastle,2.0,2.0,Barnsley,Newcastle
1997-12-14,Sp Gijon,Salamanca,1.0,1.0,Salamanca,Sp Gijon
1997-12-14,Real Madrid,Merida,1.0,0.0,Merida,Real Madrid
1997-12-14,Valencia,Compostela,4.0,1.0,Compostela,Valencia
1997-12-17,Compostela,Celta,0.0,0.0,Celta,Compostela
1997-12-17,Salamanca,Tenerife,2.0,0.0,Salamanca,Tenerife
1997-12-17,Merida,Valladolid,0.0,0.0,Merida,Valladolid
1997-12-20,Derby,Crystal Palace,0.0,0.0,Crystal Palace,Derby
1997-12-20,Tottenham,Barnsley,3.0,0.0,Barnsley,Tottenham
1997-12-21,Ath Bilbao,Merida,5.0,1.0,Ath Bilbao,Merida
1997-12-21,Compostela,La Coruna,0.0,0.0,Compostela,La Coruna
1997-12-22,Mallorca,Salamanca,1.0,0.0,Mallorca,Salamanca
1997-12-26,Bolton,Barnsley,1.0,1.0,Barnsley,Bolton
1997-12-26,Sheffield Weds,Blackburn,0.0,0.0,Blackburn,Sheffield Weds
1997-12-26,Chelsea,Wimbledon,1.0,1.0,Chelsea,Wimbledon
1997-12-28,Barnsley,Derby,1.0,0.0,Barnsley,Derby
1997-12-28,Blackburn,Crystal Palace,2.0,2.0,Blackburn,Crystal Palace
1997-12-28,Leicester,Sheffield Weds,1.0,1.0,Leicester,Sheffield Weds
1997-12-28,Wimbledon,West Ham,1.0,2.0,West Ham,Wimbledon
1998-01-04,Merida,Celta,4.0,0.0,Celta,Merida
1998-01-04,Oviedo,Compostela,1.0,1.0,Compostela,Oviedo
1998-01-05,Salamanca,Barcelona,4.0,3.0,Barcelona,Salamanca
1998-01-10,Liverpool,Wimbledon,2.0,0.0,Liverpool,Wimbledon
1998-01-10,West Ham,Barnsley,6.0,0.0,Barnsley,West Ham
1998-01-10,Sheffield Weds,Newcastle,2.0,1.0,Newcastle,Sheffield Weds
